i,t,alpha,delta1,delta2,CL,viol,SPL,flags
1.274000000000000000e+03,1.274000000000000021e+01,1.178336250536678165e+01,-4.075382403677339838e+00,5.858480822884084560e+00,1.301555346179236627e+00,1.555346179236583026e-03,8.000575400026772854e+01,0.000000000000000000e+00
1.275000000000000000e+03,1.275000000000000000e+01,1.181043272123077514e+01,-4.064234275178449707e+00,5.866107545759424724e+00,1.300236439849624004e+00,2.364398496239594749e-04,8.000308806679055351e+01,0.000000000000000000e+00
1.276000000000000000e+03,1.275999999999999979e+01,1.176201185347128408e+01,-4.105770692115751075e+00,5.837668064047440986e+00,1.300668570919803813e+00,6.685709198037681489e-04,8.000687419246756349e+01,0.000000000000000000e+00
1.277000000000000000e+03,1.276999999999999957e+01,1.178729133185177780e+01,-4.095543606632928046e+00,5.844662241757631271e+00,1.298956546176947668e+00,1.043453823052375995e-03,8.000529107226387282e+01,0.000000000000000000e+00
1.278000000000000000e+03,1.278000000000000114e+01,1.179689437689541620e+01,-4.096124784025501064e+00,5.844259720287974247e+00,1.299037604719390560e+00,9.623952806094848711e-04,8.000199510691550131e+01,0.000000000000000000e+00
1.279000000000000000e+03,1.279000000000000092e+01,1.179290360876496280e+01,-4.106068319715429737e+00,5.837449626333719443e+00,1.299713780473804148e+00,2.862195261958966341e-04,7.999931485078886340e+01,0.000000000000000000e+00
1.280000000000000000e+03,1.280000000000000071e+01,1.177775227397768099e+01,-4.123731871948272065e+00,5.825356762156537194e+00,1.300207230415534099e+00,2.072304155340543019e-04,7.999859689680900487e+01,0.000000000000000000e+00
1.281000000000000000e+03,1.281000000000000050e+01,1.182146794960992864e+01,-4.100013532621137102e+00,5.841581096603414736e+00,1.300060392857854685e+00,6.039285785464088008e-05,7.999136473115345325e+01,0.000000000000000000e+00
1.282000000000000000e+03,1.282000000000000028e+01,1.185753503049681257e+01,-4.079339311601425599e+00,5.855725124837896978e+00,1.302124854950460264e+00,2.124854950460219882e-03,7.998060826853502192e+01,0.000000000000000000e+00
1.283000000000000000e+03,1.283000000000000007e+01,1.183512608098602925e+01,-4.101706989700040218e+00,5.840411452123150937e+00,1.305500172080756416e+00,5.500172080756371429e-03,7.997507016728036433e+01,0.000000000000000000e+00
1.284000000000000000e+03,1.283999999999999986e+01,1.178166535564082373e+01,-4.145699021484441360e+00,5.810301699503501283e+00,1.307105056338168536e+00,7.105056338168491692e-03,7.997768231547168227e+01,0.000000000000000000e+00
1.285000000000000000e+03,1.284999999999999964e+01,1.172686615598935589e+01,-4.190459067426094641e+00,5.779675486092732406e+00,1.306010025700145016e+00,6.010025700144971950e-03,7.998622761800098147e+01,0.000000000000000000e+00
1.286000000000000000e+03,1.285999999999999943e+01,1.172313058305563871e+01,-4.199296347429525511e+00,5.773626280044720005e+00,1.302883201720561601e+00,2.883201720561556769e-03,7.999204406480011187e+01,0.000000000000000000e+00
1.287000000000000000e+03,1.287000000000000099e+01,1.175460819176506000e+01,-4.183341975216831266e+00,5.784531619434417848e+00,1.300593678132755615e+00,5.936781327555706866e-04,7.999133565845924920e+01,0.000000000000000000e+00
1.288000000000000000e+03,1.288000000000000078e+01,1.177635064824617395e+01,-4.174065466467837382e+00,5.790871016474762989e+00,1.300508575847947768e+00,5.085758479477231475e-04,7.998726067774330772e+01,0.000000000000000000e+00
1.289000000000000000e+03,1.289000000000000057e+01,1.180069264076169766e+01,-4.162832372819605276e+00,5.798549118240343248e+00,1.301567362873840894e+00,1.567362873840849602e-03,7.998038972589770879e+01,0.000000000000000000e+00
1.290000000000000000e+03,1.290000000000000036e+01,1.178115527036773180e+01,-4.182236923447308463e+00,5.785271830294442807e+00,1.303559477013425782e+00,3.559477013425738079e-03,7.997733463749577254e+01,0.000000000000000000e+00
1.291000000000000000e+03,1.291000000000000014e+01,1.176214872447946114e+01,-4.201141930122626711e+00,5.772337942564983670e+00,1.304209075795455419e+00,4.209075795455374802e-03,7.997700452827655226e+01,0.000000000000000000e+00
1.292000000000000000e+03,1.291999999999999993e+01,1.171556878955788683e+01,-4.239250650037440060e+00,5.746274081752569707e+00,1.303891208567115267e+00,3.891208567115223005e-03,7.998226471158874062e+01,0.000000000000000000e+00
1.293000000000000000e+03,1.292999999999999972e+01,1.172156803049309559e+01,-4.240384042260199493e+00,5.745494386286120303e+00,1.301590769988932195e+00,1.590769988932150270e-03,7.998460747471246179e+01,0.000000000000000000e+00
1.294000000000000000e+03,1.293999999999999950e+01,1.173955421449990233e+01,-4.233002797216823154e+00,5.750535590151685916e+00,1.300232672473575990e+00,2.326724735759455598e-04,7.998334928710292502e+01,0.000000000000000000e+00
1.295000000000000000e+03,1.295000000000000107e+01,1.177434140991758404e+01,-4.213728940350686791e+00,5.763707403740978563e+00,1.300085781741127766e+00,8.578174112772174453e-05,7.997732400092036187e+01,0.000000000000000000e+00
1.296000000000000000e+03,1.296000000000000085e+01,1.181992900387362688e+01,-4.184418135720162191e+00,5.783743348913403359e+00,1.301563647252315548e+00,1.563647252315503167e-03,7.996660425289033469e+01,0.000000000000000000e+00
1.297000000000000000e+03,1.297000000000000064e+01,1.180558038486814354e+01,-4.199433877466805853e+00,5.773470810725341629e+00,1.304751680590680474e+00,4.751680590680429361e-03,7.996008142396200924e+01,0.000000000000000000e+00
1.298000000000000000e+03,1.298000000000000043e+01,1.179691859271050625e+01,-4.210349377565473006e+00,5.766002992518397541e+00,1.306346078811052580e+00,6.346078811052535684e-03,7.995592967998392453e+01,0.000000000000000000e+00
1.299000000000000000e+03,1.299000000000000021e+01,1.176722686692705544e+01,-4.235917156124552108e+00,5.748517800623047513e+00,1.307020519291730798e+00,7.020519291730753508e-03,7.995636005951801906e+01,0.000000000000000000e+00
1.300000000000000000e+03,1.300000000000000000e+01,1.172205524681822020e+01,-4.272238478080869761e+00,5.723684579637243530e+00,1.306040053772305587e+00,6.040053772305542523e-03,7.996212871858827498e+01,0.000000000000000000e+00
1.301000000000000000e+03,1.300999999999999979e+01,1.173769817666421744e+01,-4.265803312369257583e+00,5.728078471045941811e+00,1.303122184907543168e+00,3.122184907543124055e-03,7.996366155311827129e+01,0.000000000000000000e+00
1.302000000000000000e+03,1.301999999999999957e+01,1.172846998528803297e+01,-4.276708289054203860e+00,5.720621432750031765e+00,1.301553762498988576e+00,1.553762498988531249e-03,7.996544514144753180e+01,0.000000000000000000e+00
1.303000000000000000e+03,1.303000000000000114e+01,1.174988227334328350e+01,-4.266030964825939797e+00,5.727914361261205123e+00,1.299798463507305213e+00,2.015364926948315372e-04,7.996343628500609668e+01,0.000000000000000000e+00
1.304000000000000000e+03,1.304000000000000092e+01,1.177876058514694613e+01,-4.250017385370095546e+00,5.738854773811220333e+00,1.299285118187118337e+00,7.148818128817069351e-04,7.995770926123032041e+01,0.000000000000000000e+00
1.305000000000000000e+03,1.305000000000000071e+01,1.180058243537116880e+01,-4.238855145504165201e+00,5.746480428057650691e+00,1.299988035299855627e+00,1.196470014441786134e-05,7.995016201486814111e+01,0.000000000000000000e+00
1.306000000000000000e+03,1.306000000000000050e+01,1.184086881206386188e+01,-4.207055297766084223e+00,5.768213303256633395e+00,1.301221904305454924e+00,1.221904305454879491e-03,7.993962784079414519e+01,0.000000000000000000e+00
1.307000000000000000e+03,1.307000000000000028e+01,1.184435202507746254e+01,-4.208750539105970745e+00,5.767051038089861414e+00,1.303865923635842528e+00,3.865923635842483108e-03,7.993091022448076899e+01,0.000000000000000000e+00
1.308000000000000000e+03,1.308000000000000007e+01,1.180553925046809738e+01,-4.240075697419672274e+00,5.745631586802921298e+00,1.305608652579131945e+00,5.608652579131900850e-03,7.992940901744643156e+01,0.000000000000000000e+00
1.309000000000000000e+03,1.308999999999999986e+01,1.177642156297818055e+01,-4.264486992596101977e+00,5.728942537011282532e+00,1.304741457495979251e+00,4.741457495979206627e-03,7.993184916748015212e+01,0.000000000000000000e+00
1.310000000000000000e+03,1.309999999999999964e+01,1.172585643920045939e+01,-4.303858017467359076e+00,5.702032605455740644e+00,1.302403138814839156e+00,2.403138814839111959e-03,7.993997243125355112e+01,0.000000000000000000e+00
1.311000000000000000e+03,1.310999999999999943e+01,1.172841821809475427e+01,-4.305848858187394157e+00,5.700669261769145457e+00,1.297992269662645581e+00,2.007730337354463046e-03,7.994496933878863842e+01,0.000000000000000000e+00
1.312000000000000000e+03,1.312000000000000099e+01,1.175743144611138469e+01,-4.289201329271300267e+00,5.712040240664079782e+00,1.294488905983797178e+00,5.511094016202866541e-03,7.994428975211162935e+01,0.000000000000000000e+00
1.313000000000000000e+03,1.313000000000000078e+01,1.180643519437171030e+01,-4.241909529256571609e+00,5.744351188514545292e+00,1.292840270213766241e+00,7.159729786233803850e-03,7.993878984544538469e+01,0.000000000000000000e+00
1.314000000000000000e+03,1.314000000000000057e+01,1.184553919550873857e+01,-4.196999441944526232e+00,5.775045181106799319e+00,1.293890016877193405e+00,6.109983122806639244e-03,7.993149441775879893e+01,0.000000000000000000e+00
1.315000000000000000e+03,1.315000000000000036e+01,1.187674339843626647e+01,-4.152697804465235620e+00,5.805334046487728550e+00,1.296545387667361826e+00,3.454612332638218319e-03,7.992438305017199696e+01,0.000000000000000000e+00
1.316000000000000000e+03,1.316000000000000014e+01,1.190164372198449527e+01,-4.102410434646879267e+00,5.839728544102626984e+00,1.300116442040913700e+00,1.164420409136557311e-04,7.991938518543888392e+01,0.000000000000000000e+00
1.317000000000000000e+03,1.316999999999999993e+01,1.192151367713914212e+01,-4.078207051628031543e+00,5.856290097514172288e+00,1.304327795088286779e+00,4.327795088286734426e-03,7.991393421615535431e+01,0.000000000000000000e+00
1.318000000000000000e+03,1.317999999999999972e+01,1.193736949993931518e+01,-4.068880512240579783e+00,5.862673646758706170e+00,1.308144367048185819e+00,8.144367048185774394e-03,7.990729163628203935e+01,0.000000000000000000e+00
1.319000000000000000e+03,1.318999999999999950e+01,1.189467409625917149e+01,-4.104560205422219887e+00,5.838252905967245887e+00,1.311155522335871515e+00,1.115552233587147057e-02,7.990803851185128792e+01,0.000000000000000000e+00
1.320000000000000000e+03,1.320000000000000107e+01,1.186892702740800942e+01,-4.128153466127404414e+00,5.822108571239984265e+00,1.310817772854642849e+00,1.081777285464280425e-02,7.991173759712202695e+01,0.000000000000000000e+00
1.321000000000000000e+03,1.321000000000000085e+01,1.180881539724560447e+01,-4.175751520308101483e+00,5.789543987471938991e+00,1.308826307856088444e+00,8.826307856088400072e-03,7.992254527375577311e+01,0.000000000000000000e+00
1.322000000000000000e+03,1.322000000000000064e+01,1.178055996995250254e+01,-4.200845110185558617e+00,5.772381050712871442e+00,1.304076302951460820e+00,4.076302951460775148e-03,7.993366446976727957e+01,0.000000000000000000e+00
1.323000000000000000e+03,1.323000000000000043e+01,1.180982444808522303e+01,-4.185476482313103652e+00,5.782888598093328447e+00,1.298771662237582891e+00,1.228337762417153201e-03,7.993687054278484538e+01,0.000000000000000000e+00
1.324000000000000000e+03,1.324000000000000021e+01,1.183565328050610965e+01,-4.172397690999510189e+00,5.791831354299555201e+00,1.295687867733829268e+00,4.312132266170776163e-03,7.993495900118369946e+01,0.000000000000000000e+00
1.325000000000000000e+03,1.325000000000000000e+01,1.186885463797962359e+01,-4.129684147441900599e+00,5.821042325122586902e+00,1.294070061155975226e+00,5.929938844024817968e-03,7.993113747881176323e+01,0.000000000000000000e+00
1.326000000000000000e+03,1.325999999999999979e+01,1.189534865050899270e+01,-4.093585685446658573e+00,5.845738332042137664e+00,1.294523663201979202e+00,5.476336798020842167e-03,7.992657879134414145e+01,0.000000000000000000e+00
1.327000000000000000e+03,1.326999999999999957e+01,1.191649033727485296e+01,-4.042344182022619137e+00,5.880805344535922075e+00,1.296128571465376300e+00,3.871428534623744255e-03,7.992439083571197500e+01,0.000000000000000000e+00
1.328000000000000000e+03,1.328000000000000114e+01,1.193336097620922587e+01,-4.025582669839082861e+00,5.892283082684097728e+00,1.298845409479037372e+00,1.154590520962672784e-03,7.992081120592750665e+01,0.000000000000000000e+00
1.329000000000000000e+03,1.329000000000000092e+01,1.194682340525786657e+01,-3.983907292943577261e+00,5.920822165341014909e+00,1.301331340541220127e+00,1.331340541220082940e-03,7.991989847787439771e+01,1.000000000000000000e+00
1.330000000000000000e+03,1.330000000000000071e+01,1.194412376047641899e+01,-3.993124317133199153e+00,5.914512897310594042e+00,1.304248452211902221e+00,4.248452211902176145e-03,7.991872060846458226e+01,0.000000000000000000e+00
1.331000000000000000e+03,1.331000000000000050e+01,1.192867747514319454e+01,-4.011130787297405575e+00,5.902183571858448552e+00,1.305696654554393099e+00,5.696654554393054681e-03,7.991934647568120909e+01,0.000000000000000000e+00
1.332000000000000000e+03,1.332000000000000028e+01,1.192807887682736379e+01,-4.018560363417811310e+00,5.897098718973439624e+00,1.305532041797370146e+00,5.532041797370101932e-03,7.991906614037475265e+01,0.000000000000000000e+00
1.333000000000000000e+03,1.333000000000000007e+01,1.186500213076237742e+01,-4.069695233238387999e+00,5.862085454154843944e+00,1.304894823940871085e+00,4.894823940871040335e-03,7.992759951769718896e+01,0.000000000000000000e+00
1.334000000000000000e+03,1.333999999999999986e+01,1.183089991130405849e+01,-4.100321614750906285e+00,5.841122955510310355e+00,1.301122485253829009e+00,1.122485253828964247e-03,7.993797532749285040e+01,0.000000000000000000e+00
1.335000000000000000e+03,1.334999999999999964e+01,1.177405880922719561e+01,-4.146734388951834660e+00,5.809361287946197550e+00,1.296407166773883679e+00,3.592833226116365353e-03,7.995281188709492426e+01,0.000000000000000000e+00
1.336000000000000000e+03,1.335999999999999943e+01,1.178663455584654507e+01,-4.144342688042899070e+00,5.810997570406549961e+00,1.290001260912057468e+00,9.998739087942576376e-03,7.996076877072616185e+01,0.000000000000000000e+00
1.337000000000000000e+03,1.337000000000000099e+01,1.182973868597855649e+01,-4.106234310838023482e+00,5.837068419321172819e+00,1.285538587068196126e+00,1.446141293180391862e-02,7.996132093121065054e+01,0.000000000000000000e+00
1.338000000000000000e+03,1.338000000000000078e+01,1.186413491103339268e+01,-4.055716283572308178e+00,5.871639321549409374e+00,1.284290323717901972e+00,1.570967628209807287e-02,7.995994368704731414e+01,0.000000000000000000e+00
1.339000000000000000e+03,1.339000000000000057e+01,1.189158240375391884e+01,-3.998663232080494012e+00,5.910699555108511305e+00,1.285506828469529683e+00,1.449317153047036122e-02,7.995941456206372777e+01,0.000000000000000000e+00
1.340000000000000000e+03,1.340000000000000036e+01,1.191348494845009753e+01,-3.928637612111578914e+00,5.958665862057107354e+00,1.288525606807108703e+00,1.147439319289134119e-02,7.996218979655739645e+01,2.000000000000000000e+00
1.341000000000000000e+03,1.341000000000000014e+01,1.193096273664199636e+01,-3.867023251716750654e+00,6.000900000046119231e+00,1.293074002120021770e+00,6.925997879978273986e-03,7.996733460899631041e+01,3.000000000000000000e+00
1.342000000000000000e+03,1.341999999999999993e+01,1.194490965853250231e+01,-3.829066111198416777e+00,6.026938177397580532e+00,1.298404280930317789e+00,1.595719069682255409e-03,7.997221531045133247e+01,0.000000000000000000e+00
1.343000000000000000e+03,1.342999999999999972e+01,1.195017864547339670e+01,-3.836071568707568158e+00,6.022145395899258347e+00,1.303590725730729760e+00,3.590725730729715792e-03,7.997364962574506819e+01,0.000000000000000000e+00
1.344000000000000000e+03,1.343999999999999950e+01,1.196024356557978052e+01,-3.836968040978013139e+00,6.021542355158107540e+00,1.307263609054467146e+00,7.263609054467101700e-03,7.997219036716955998e+01,0.000000000000000000e+00
1.345000000000000000e+03,1.345000000000000107e+01,1.192870725241324337e+01,-3.869335724488760508e+00,5.999353245426072512e+00,1.310155826457758632e+00,1.015582645775858772e-02,7.997470250164741401e+01,0.000000000000000000e+00
1.346000000000000000e+03,1.346000000000000085e+01,1.191091949328406407e+01,-3.891853179583125488e+00,5.983922615672989664e+00,1.310582168234242229e+00,1.058216823424218411e-02,7.997804569731867730e+01,0.000000000000000000e+00
1.347000000000000000e+03,1.347000000000000064e+01,1.187316928950330208e+01,-3.928123935087628027e+00,5.959064804794923731e+00,1.309865573203760070e+00,9.865573203760025223e-03,7.998498331069194478e+01,0.000000000000000000e+00
1.348000000000000000e+03,1.348000000000000043e+01,1.183029382046642652e+01,-3.967758463897988364e+00,5.931907218224481859e+00,1.307450617402567516e+00,7.450617402567472070e-03,7.999515492021592422e+01,0.000000000000000000e+00
1.349000000000000000e+03,1.349000000000000021e+01,1.177742059031997712e+01,-4.014163515383433634e+00,5.900117706099009318e+00,1.303593184240506631e+00,3.593184240506586136e-03,8.000888916734908207e+01,0.000000000000000000e+00
1.350000000000000000e+03,1.350000000000000000e+01,1.175026883526558485e+01,-4.042363998585376983e+00,5.880806293418679331e+00,1.298254151795493971e+00,1.745848204506073031e-03,8.002129018962875762e+01,0.000000000000000000e+00
1.351000000000000000e+03,1.350999999999999979e+01,1.175049989590311839e+01,-4.051224903688070533e+00,5.874741188292910365e+00,1.293009800046737379e+00,6.990199953262665744e-03,8.002895015410310009e+01,0.000000000000000000e+00
1.352000000000000000e+03,1.351999999999999957e+01,1.178258189345126894e+01,-4.037629782597105255e+00,5.884052129998368130e+00,1.289086704612470546e+00,1.091329538752949802e-02,8.002902537502598079e+01,0.000000000000000000e+00
1.353000000000000000e+03,1.353000000000000114e+01,1.182650474325909329e+01,-4.007335418431368979e+00,5.904799097431745025e+00,1.287581893446386738e+00,1.241810655361330618e-02,8.002306448698089980e+01,0.000000000000000000e+00
1.354000000000000000e+03,1.354000000000000092e+01,1.186155429007543738e+01,-3.971598573705008572e+00,5.929279015284823373e+00,1.288605795426602141e+00,1.139420457339790360e-02,8.001520110104064543e+01,0.000000000000000000e+00
1.355000000000000000e+03,1.355000000000000071e+01,1.188952312036322745e+01,-3.949374872919766410e+00,5.944509133511640897e+00,1.291380754619595006e+00,8.619245380405038404e-03,8.000581971790902003e+01,0.000000000000000000e+00
1.356000000000000000e+03,1.356000000000000050e+01,1.191184168190600978e+01,-3.902527214926304833e+00,5.976615645688616141e+00,1.294873725669040798e+00,5.126274330959246228e-03,7.999936127805881370e+01,0.000000000000000000e+00
1.357000000000000000e+03,1.357000000000000028e+01,1.192168462766080594e+01,-3.905242778214457200e+00,5.974761581410848343e+00,1.299399601116602243e+00,6.003988833978013417e-04,7.999202161365865038e+01,0.000000000000000000e+00
1.358000000000000000e+03,1.358000000000000007e+01,1.193750591500205793e+01,-3.866942607350416949e+00,6.001022748107154747e+00,1.303008578552818486e+00,3.008578552818441665e-03,7.998746231282393637e+01,0.000000000000000000e+00
1.359000000000000000e+03,1.358999999999999986e+01,1.192028307720133817e+01,-3.888985957852532316e+00,5.985916439678310219e+00,1.307207756071580684e+00,7.207756071580639912e-03,7.998547610415110398e+01,0.000000000000000000e+00
1.360000000000000000e+03,1.359999999999999964e+01,1.189545632474600900e+01,-3.916117028376769227e+00,5.967323615631614508e+00,1.309345101326134575e+00,9.345101326134530595e-03,7.998657483235773213e+01,0.000000000000000000e+00
1.361000000000000000e+03,1.360999999999999943e+01,1.185061737587183472e+01,-3.957041840909945041e+00,5.939279011619948534e+00,1.309647257828124634e+00,9.647257828124589096e-03,7.999286291764194345e+01,0.000000000000000000e+00
1.362000000000000000e+03,1.362000000000000099e+01,1.178681508497697017e+01,-4.011012936174872756e+00,5.902302543851391192e+00,1.307714348205394561e+00,7.714348205394516711e-03,8.000547529600109442e+01,0.000000000000000000e+00
1.363000000000000000e+03,1.363000000000000078e+01,1.173913104681145469e+01,-4.053480308134481014e+00,5.873218595064133574e+00,1.303293796695145446e+00,3.293796695145401188e-03,8.001999384545615612e+01,0.000000000000000000e+00
1.364000000000000000e+03,1.364000000000000057e+01,1.169550987326002733e+01,-4.092893434596770241e+00,5.846233808892242756e+00,1.297773059945652951e+00,2.226940054347092968e-03,8.003505094194805736e+01,0.000000000000000000e+00
1.365000000000000000e+03,1.365000000000000036e+01,1.169187148310932756e+01,-4.104172697005395776e+00,5.838513837142366825e+00,1.291616138048783613e+00,8.383861951216431407e-03,8.004505852526705212e+01,0.000000000000000000e+00
1.366000000000000000e+03,1.366000000000000014e+01,1.173553652462531183e+01,-4.082222289334047183e+00,5.853538552303275466e+00,1.286789734198649615e+00,1.321026580135042927e-02,8.004548689701026376e+01,0.000000000000000000e+00
1.367000000000000000e+03,1.366999999999999993e+01,1.178740689495244531e+01,-4.054331503034286577e+00,5.872631950455256877e+00,1.285064756100960714e+00,1.493524389903932992e-02,8.003807514090395614e+01,0.000000000000000000e+00
1.368000000000000000e+03,1.367999999999999972e+01,1.183035499698225479e+01,-4.007797767592204075e+00,5.904493360110603106e+00,1.285949633257229774e+00,1.405036674277027053e-02,8.002889571540984548e+01,0.000000000000000000e+00
1.369000000000000000e+03,1.368999999999999950e+01,1.186462671476361663e+01,-3.960635918895055507e+00,5.936797880785863235e+00,1.288969893057712923e+00,1.103010694228712119e-02,8.002018498204165553e+01,0.000000000000000000e+00
1.370000000000000000e+03,1.370000000000000107e+01,1.189197485319520986e+01,-3.909795998886299362e+00,5.971636713638552862e+00,1.293294085143641192e+00,6.705914856358852205e-03,8.001361039253907848e+01,0.000000000000000000e+00
1.371000000000000000e+03,1.371000000000000085e+01,1.190151871699852393e+01,-3.912847348565402505e+00,5.969552190441200779e+00,1.298446349477315520e+00,1.553650522684524304e-03,8.000620139145604526e+01,0.000000000000000000e+00
1.372000000000000000e+03,1.372000000000000064e+01,1.189165761414658462e+01,-3.929270568004119557e+00,5.958301743731652778e+00,1.302245528276935627e+00,2.245528276935582213e-03,8.000102095692767534e+01,0.000000000000000000e+00
1.373000000000000000e+03,1.373000000000000043e+01,1.187931729542962422e+01,-3.947224538777869274e+00,5.946002890904094507e+00,1.304170235250264875e+00,4.170235250264830995e-03,7.999791849109611519e+01,0.000000000000000000e+00
1.374000000000000000e+03,1.374000000000000021e+01,1.183862067289911302e+01,-3.984827974363508218e+00,5.920240322531085120e+00,1.304604719684606673e+00,4.604719684606628505e-03,8.000044710834914952e+01,0.000000000000000000e+00
1.375000000000000000e+03,1.375000000000000000e+01,1.177930959272208256e+01,-4.035247877540072636e+00,5.885704178112899143e+00,1.302659118830771012e+00,2.659118830770967890e-03,8.000960331688510507e+01,0.000000000000000000e+00
1.376000000000000000e+03,1.375999999999999979e+01,1.178561075102523681e+01,-4.039564604111002488e+00,5.882750239505026180e+00,1.298121222512374606e+00,1.878777487625438170e-03,8.001421997213307691e+01,0.000000000000000000e+00
1.377000000000000000e+03,1.376999999999999957e+01,1.182892171041407714e+01,-4.013639195066625476e+00,5.900504563541155711e+00,1.294636575636515463e+00,5.363424363484581292e-03,8.001103272464118277e+01,0.000000000000000000e+00
1.378000000000000000e+03,1.378000000000000114e+01,1.186348298103749599e+01,-3.987327055890214300e+00,5.918527597847123900e+00,1.293681239607740396e+00,6.318760392259648029e-03,8.000414820915943892e+01,0.000000000000000000e+00
1.379000000000000000e+03,1.379000000000000092e+01,1.189106217678749644e+01,-3.934785210919859999e+00,5.954522633622271854e+00,1.294313920784607053e+00,5.686079215392991770e-03,7.999908246567783010e+01,0.000000000000000000e+00
1.380000000000000000e+03,1.380000000000000071e+01,1.191306981784052788e+01,-3.916198084585652328e+00,5.967266262805581256e+00,1.296592944000699132e+00,3.407055999300911964e-03,7.999254721791443501e+01,0.000000000000000000e+00
1.381000000000000000e+03,1.381000000000000050e+01,1.193063147080203734e+01,-3.874431571399559182e+00,5.995900073183224599e+00,1.298974708611811968e+00,1.025291388188076525e-03,7.998859311452757481e+01,0.000000000000000000e+00
1.382000000000000000e+03,1.382000000000000028e+01,1.194464531508445404e+01,-3.849254846843691791e+00,6.013171309248656726e+00,1.301911847017781731e+00,1.911847017781687086e-03,7.998535906706537446e+01,0.000000000000000000e+00
1.383000000000000000e+03,1.383000000000000007e+01,1.193037743009822194e+01,-3.869500858475306337e+00,5.999295870392778340e+00,1.304687807963896162e+00,4.687807963896117869e-03,7.998387927797242014e+01,0.000000000000000000e+00
1.384000000000000000e+03,1.383999999999999986e+01,1.194444259573494449e+01,-3.855132316423259375e+00,6.009156680964512276e+00,1.305371556497925578e+00,5.371556497925533691e-03,7.998120123101350032e+01,0.000000000000000000e+00
1.385000000000000000e+03,1.384999999999999964e+01,1.191263003933460141e+01,-3.887537340009314502e+00,5.986942863456021335e+00,1.306189620125328466e+00,6.189620125328421096e-03,7.998285502246683620e+01,0.000000000000000000e+00
1.386000000000000000e+03,1.385999999999999943e+01,1.190920339034010311e+01,-3.899851985472755800e+00,5.978507155499916514e+00,1.304642507520293204e+00,4.642507520293159828e-03,7.998341024911083252e+01,0.000000000000000000e+00
1.387000000000000000e+03,1.387000000000000099e+01,1.191095684935428345e+01,-3.908327252310376920e+00,5.972703556984182427e+00,1.302645347523471164e+00,2.645347523471119899e-03,7.998241569580726207e+01,0.000000000000000000e+00
1.388000000000000000e+03,1.388000000000000078e+01,1.187285972224597685e+01,-3.944492838841271443e+00,5.947919040219885822e+00,1.300548753314838546e+00,5.487533148385015380e-04,7.998627464722117963e+01,0.000000000000000000e+00
1.389000000000000000e+03,1.389000000000000057e+01,1.187886096581451234e+01,-3.949580589048013568e+00,5.944436766686140849e+00,1.296590327342806326e+00,3.409672657193718592e-03,7.998706641685747343e+01,0.000000000000000000e+00
1.390000000000000000e+03,1.390000000000000036e+01,1.184840991574934854e+01,-3.979985566122682172e+00,5.923606188051290466e+00,1.293258125404826542e+00,6.741874595173502627e-03,7.999103632491960525e+01,0.000000000000000000e+00
1.391000000000000000e+03,1.391000000000000014e+01,1.187903417519392413e+01,-3.947912359548883643e+00,5.945581052324138582e+00,1.288745344008491944e+00,1.125465599150810014e-02,7.999064998894272094e+01,0.000000000000000000e+00
1.392000000000000000e+03,1.391999999999999993e+01,1.190347171555878880e+01,-3.903817450872922201e+00,5.975800573539478577e+00,1.286651382187403936e+00,1.334861781259610858e-02,7.998993941963412624e+01,0.000000000000000000e+00
1.393000000000000000e+03,1.392999999999999972e+01,1.192297237908226570e+01,-3.841564593633950864e+00,6.018480698336759360e+00,1.286476679425401892e+00,1.352332057459815218e-02,7.999220500985815363e+01,3.000000000000000000e+00
1.394000000000000000e+03,1.393999999999999950e+01,1.193853351462120216e+01,-3.781454656224566779e+00,6.059717727434735579e+00,1.288054516130170857e+00,1.194548386982918764e-02,7.999724836770029412e+01,3.000000000000000000e+00
1.395000000000000000e+03,1.395000000000000107e+01,1.195095098641489884e+01,-3.715143709290563478e+00,6.105235646352901391e+00,1.290745010793027836e+00,9.254989206972208393e-03,8.000573078684210770e+01,3.000000000000000000e+00
1.396000000000000000e+03,1.396000000000000085e+01,1.196085987804825201e+01,-3.650934611356481785e+00,6.149341614212637808e+00,1.294330341918235705e+00,5.669658081764339386e-03,8.001703754253483680e+01,3.000000000000000000e+00
1.397000000000000000e+03,1.397000000000000064e+01,1.196876697339203943e+01,-3.575837209292232366e+00,6.200957861399984949e+00,1.298449504219926887e+00,1.550495780073157803e-03,8.003210682279515709e+01,3.000000000000000000e+00
1.398000000000000000e+03,1.398000000000000043e+01,1.197507667573708190e+01,-3.576400268153755668e+00,6.200599868336388099e+00,1.303202179814831441e+00,3.202179814831396243e-03,8.004145878344880316e+01,0.000000000000000000e+00
1.399000000000000000e+03,1.399000000000000021e+01,1.198011169073969207e+01,-3.553974429780331956e+00,6.216045384369928151e+00,1.306383025010329213e+00,6.383025010329168580e-03,8.004964833083147369e+01,1.000000000000000000e+00
1.400000000000000000e+03,1.400000000000000000e+01,1.198412953099430034e+01,-3.508314812947142425e+00,6.247470863691638954e+00,1.309027163554292272e+00,9.027163554292227943e-03,8.005994447686146032e+01,1.000000000000000000e+00
1.401000000000000000e+03,1.400999999999999979e+01,1.198733568634898639e+01,-3.511870984443564936e+00,6.245058293243594072e+00,1.311893599335083760e+00,1.189359933508371547e-02,8.006622567702827098e+01,1.000000000000000000e+00
